lat,lon,temp,humidity,co,co2,nh3,no2,tvoc
43.0356997,131.8968218,30.91685102,60.79942678,387.8099129,474.685877,487.984845,648.8300885,557.104827
43.0324666,131.8964937,30.21099747,62.72282157,584.7914155,384.1511582,725.6758055,299.9987365,631.5163899
43.03041041,131.8895365,26.06034017,33.00335487,346.1884298,462.0817742,652.8695474,415.7787037,257.3243408
43.02352052,131.8910787,27.85904069,40.67280906,338.379453,305.2519065,277.0855499,489.4156534,344.6559974
43.02827129,131.8899957,28.23457899,61.92096965,691.8226658,637.0240379,564.0019535,251.3335159,718.0381002
43.02294916,131.8912113,26.66559125,51.63955373,646.6732586,352.1935433,480.9867501,609.8642053,591.1422899
43.0332611,131.8926243,26.11505796,40.33859642,328.991623,376.903456,479.4334745,665.3107739,397.6413376
43.03586813,131.899552,25.91021798,53.74809665,287.7039968,437.304539,386.3832304,698.695099,610.7034127
43.02148553,131.8903767,26.89335826,37.41607133,433.3392451,527.4580125,611.4572048,743.7375878,536.617441
43.03495476,131.8865896,22.38028917,49.22301881,305.9735836,650.5084333,340.2636405,585.7719169,320.680987
43.02969922,131.8829996,27.24599048,52.69628629,710.875585,411.9599055,265.6504147,746.3918201,463.5927102
43.01843505,131.8924256,26.95229672,64.28896988,397.4139562,323.5680141,672.3204707,672.3447737,257.4783409
43.0239137,131.8970308,29.48627288,28.23904188,472.205262,514.449945,442.1056909,479.8750719,481.7099831
43.03271015,131.9017958,30.83223,62.35617821,504.1049716,476.0349397,733.5062177,344.3333139,416.8119919
43.01630165,131.8845894,26.53130629,31.52423209,563.4632747,702.0137151,649.9847151,536.8415466,590.0834044
43.02212566,131.8947708,26.74239308,16.93189243,262.036802,278.9669263,643.6992688,505.693787,416.8131157
43.01720718,131.8839294,23.43940794,50.80882459,256.7880813,301.5362336,366.5108671,522.9030632,604.0262943
43.03183818,131.8844706,24.811905,53.90731248,711.4470536,603.4459035,350.0967453,281.091163,661.8633721
43.01644187,131.8918368,22.31892099,56.50274841,656.4367266,688.8151777,460.2430366,381.6955695,623.7394967
43.01884264,131.8855498,27.99023,64.85694545,283.3852511,699.934897,408.8617252,374.7885529,347.8436112
43.03391863,131.900458,29.39001941,21.35960398,703.2239298,511.9668636,697.9378791,583.1860028,386.5651487
43.02379483,131.8933793,24.98816509,42.03820089,549.5117451,395.729647,390.7952605,558.6308603,293.3646461
43.03611091,131.8890534,25.34787069,45.64575301,700.968249,616.5326898,593.3479263,578.9278571,656.3625225
43.02664865,131.8954957,30.97183909,42.47652728,666.9208941,273.111853,597.9257443,702.268382,617.7271432
43.02236154,131.8830353,21.86437702,48.91209974,553.2822989,334.6992379,402.5179462,559.3268172,331.6985122
43.01710498,131.8857152,28.01703718,53.90711943,293.3010475,665.7600552,474.6465208,285.0763968,725.3357906
43.02981078,131.9005838,28.00028801,49.363384,513.2191693,361.4914787,285.5892661,437.0694864,520.7749193
43.02479032,131.8951366,23.79685271,52.84930525,323.3709395,326.3190446,611.0250477,431.6891724,490.9870986
43.02843847,131.8934055,24.28977317,56.21867905,350.0460726,736.0311958,410.9516665,314.1368948,579.6499372
43.01986999,131.8878779,23.57942013,52.86673456,746.3400494,510.8086108,262.0184727,691.1124826,600.8634426
43.02883396,131.8930937,26.68284047,42.66203763,255.5627161,319.6565022,414.3065562,700.4238009,546.9776227
43.03054998,131.8832147,25.80784546,57.79605156,693.7653489,670.2976269,512.2970117,521.5678782,644.0553668
43.03571086,131.8989588,23.64817888,45.434695,546.7538612,326.5649999,592.4032534,582.048268,297.2335711
43.02455992,131.8932612,24.15602719,21.83653517,702.1503043,255.316253,536.9914675,299.0921761,552.5116392
43.02370445,131.8920035,23.38831914,62.80909411,603.0190781,305.2477955,254.8563581,392.9899251,332.0535321
43.02808066,131.8854128,22.18088984,32.06662518,267.2026775,367.1439004,423.6185014,407.6936177,386.1258066
43.01847666,131.9018721,21.02881459,28.14338626,283.0218214,324.3216812,502.6850315,515.2950159,268.7120894
43.02759582,131.88529,26.18602769,38.85364319,598.3120839,273.3437737,728.9135957,373.6160519,285.8153581
43.01916953,131.898301,30.13446318,38.33890167,288.7848493,377.990719,297.7990225,457.0788467,608.5524986
43.01934641,131.8970931,29.84878126,40.51447411,580.4633697,571.0566123,733.4256702,417.4992368,586.4712182
43.02935503,131.8902839,27.79866777,58.09108469,270.3277267,321.9378249,328.7550287,708.8987365,522.1639113
43.02835369,131.9016907,29.11412038,40.81777172,478.119478,305.575966,590.6912068,495.5685602,647.5159961
43.03172842,131.8946378,23.45124628,21.36410496,624.6242582,523.8165093,305.7401184,630.1801856,437.3305701
43.02915253,131.8970906,22.14870913,26.93385466,701.1790235,438.159489,448.7949133,408.4131611,555.2647429
43.0192452,131.9020503,23.40640227,59.83310384,306.5271346,668.6707731,464.8919429,570.3484224,424.6321917
43.03107887,131.8903646,25.75024016,23.13864535,385.9006431,307.586163,273.5727252,643.9444451,731.8815509
43.02559459,131.9005774,29.76045776,48.39253387,314.2844814,406.3845204,704.1146963,600.1022452,670.6833218
43.02100969,131.9008263,24.96433579,53.07812604,576.3117231,319.7111976,473.0847806,385.5397251,567.0851992
43.02375507,131.8879849,29.26423565,43.97536071,467.4561266,693.7918302,733.5245224,558.9085115,705.9716673
43.02218477,131.8857912,25.55354955,56.86727154,527.1858997,508.6103048,583.4205188,626.9003857,700.9694478
43.01657308,131.8911975,27.97652513,25.5115372,628.0019423,349.2385627,311.3643945,387.1098574,667.7172608
43.02758185,131.8954934,26.79529128,20.27610646,748.7819682,735.7471735,353.011372,410.6769896,703.1013231
43.03051836,131.9008241,28.68081722,33.91347011,519.7111301,586.1449125,655.5478221,279.4446751,486.5696694
43.03608063,131.9003724,22.9020741,51.37412903,356.3280913,660.9818529,605.4704217,669.9977783,697.2419604
43.02453446,131.8927266,29.49494142,41.73983467,283.0894551,330.2693589,378.2151081,372.9415673,619.309344
43.01944733,131.8949297,22.44956595,54.15870521,435.6412374,554.1034821,500.034652,688.1530343,692.6082904
43.01988113,131.8949245,23.66965748,55.41461024,700.356842,297.7680162,279.1677988,261.2260161,263.1696783
43.02570784,131.8873255,30.27612338,44.71074733,359.8754517,260.570934,729.2962096,555.3338717,394.7967459
43.02332393,131.8926956,24.92745224,21.95672881,674.6570061,298.8786571,664.5567622,528.1343801,642.6701288
43.02719367,131.8911592,22.50326919,49.21831071,678.7334707,275.6808729,456.3526275,441.7487619,691.899192
43.0164768,131.8957893,25.39450336,46.74779222,650.2220483,397.0389461,283.7060302,516.134556,352.5229805
43.01697285,131.8824058,24.56710249,44.83944567,673.6158887,745.5525062,525.5225175,431.3581013,493.4098153
43.02248785,131.8860557,27.99980942,22.24595101,305.4656476,583.9351056,275.6847126,330.4629546,388.4110987
43.032479,131.8927825,30.91063038,46.35128192,529.0684161,466.2263187,503.5897478,368.2860297,666.602752
43.02131338,131.890699,27.07258512,28.54848313,341.2299511,697.6442781,455.2964243,717.2913191,739.99501
43.02617912,131.8931782,25.5541372,31.59387407,578.6979072,709.9926186,336.0419531,609.8899348,619.8510414
43.03194453,131.9012198,30.28931565,28.98391984,407.4701596,286.9115429,672.2535892,396.8337567,656.365832
43.02925797,131.8940535,25.58540604,50.09299326,434.2709364,293.6963758,529.2378743,548.052162,313.5369094
43.0195442,131.8987524,27.05614754,61.5548396,554.9530395,387.6985854,428.8838967,356.9532158,668.4708814
43.01924043,131.8981797,22.34106622,54.01288654,356.9492301,745.6770331,402.4090419,587.658952,529.2198071
43.02599217,131.8960629,23.68097998,56.33399402,383.7786184,348.875237,687.549968,614.8299623,668.7756175
43.03181149,131.8991111,25.6728675,54.74421253,307.5502281,283.0513962,330.4994396,504.6474484,340.5606686
43.01889907,131.8889967,26.8792539,27.17733037,708.3578739,614.7521733,562.365256,426.2435818,272.5414624
43.01777337,131.8919873,25.78932278,21.6430251,464.2498622,582.1317161,717.4654278,340.5922701,557.4982046
43.03425395,131.8927695,30.77061159,39.83060277,457.8162496,350.0890553,447.3560904,456.1366892,567.3880753
43.01839811,131.8893213,29.61398643,17.94911338,503.6902725,731.98268,708.1612468,518.2550561,444.0854878
43.0204791,131.8988839,29.83766438,17.81292027,492.0563435,581.1196158,432.1621839,398.3893139,446.5291097
43.02211312,131.8964721,25.03255278,18.18429359,652.3238268,345.1780341,610.6057107,559.065952,351.9894061
43.03366761,131.8828698,28.13060012,60.79638521,289.716686,252.4259742,659.3299829,583.3960583,674.9873137
43.02005991,131.8968604,29.30682783,43.57357259,381.8506536,690.0009122,294.2522211,315.2851067,746.0460445
43.03153375,131.893292,22.71606867,62.06456577,361.0917569,613.3511492,567.679699,698.4631371,686.5083086
43.02982015,131.8981873,25.92406495,35.16686824,344.5951671,365.5939722,505.6548336,710.2081849,331.9654624
43.02849606,131.8880502,28.04394045,15.71763378,405.62177,605.861062,582.9308326,319.1934199,417.3990357
43.02267175,131.8825158,22.85345512,29.30982636,337.7592335,656.4628398,492.9414631,554.2778854,627.9521573
43.02669498,131.8871653,25.30238376,63.05440458,508.1025316,722.9424853,334.575853,557.5879404,608.6446669
43.02893049,131.886689,21.78694076,52.87381538,701.3166839,387.1570091,301.6756349,539.4683855,543.4854031
43.03543426,131.8919307,23.53251421,58.20820304,347.4505579,368.4194487,669.1902407,319.0813646,508.6393655
43.03367315,131.8930663,30.30889976,40.72094957,345.7632367,448.112186,331.6322932,746.1963742,632.8094525
43.02900587,131.8888494,23.01442178,19.52822721,692.4456329,562.6921462,650.8381424,700.2073717,412.0524032
43.03509264,131.8937718,26.38432535,25.62181926,590.3917362,404.1724153,293.1396255,519.4999378,535.6122757
43.01831818,131.8955946,21.21794181,38.55429151,521.5565706,320.8306892,718.4749355,438.6048793,319.4944411
43.02680291,131.8852209,25.33479366,31.16970967,542.7429197,635.714578,455.441448,641.3345439,288.4896744
43.03564515,131.8978747,22.86790558,17.670529,617.4663683,690.7542594,410.8132806,697.9590883,567.5623831
43.03611434,131.8885529,22.45749166,61.36303468,445.5290071,348.3333206,378.0815501,385.1796295,745.6799229
43.03265803,131.8857392,25.22971322,26.5316055,396.8694831,649.8921525,467.8252371,551.9705933,285.4530341
43.03602887,131.8947788,23.54962619,48.92402584,413.9302841,373.5359437,279.4359506,515.6361607,325.5900636
43.02575625,131.8992569,28.32955741,25.81982891,473.8398895,706.6365771,705.5797712,656.0875847,345.5178632
43.01798542,131.8942641,30.52284694,29.24765231,722.4678961,337.1742966,516.5964234,422.4220574,400.6321375
43.03293512,131.8939574,28.47616412,35.89097639,581.963505,468.894134,707.1615507,300.4734035,414.8270404
43.03076438,131.8924628,29.43843955,23.43724684,723.7584736,532.691421,357.488363,477.8269562,719.6943992
43.03081459,131.8879171,23.4682342,33.98263283,408.2233598,265.8807504,456.3124542,479.942494,694.8682704
43.03098176,131.890973,28.40938547,34.7861108,402.2346452,725.3692064,336.1160648,534.5876672,282.0117026
43.01765371,131.8946426,29.55470412,21.19748827,494.259367,509.4026782,614.6549595,601.6928172,485.7183284
43.02784893,131.8996624,30.90905494,28.17927851,459.3155524,302.6027447,508.3983856,362.5725263,696.0339518
43.02206394,131.8828863,29.84306727,42.83298477,470.3118608,403.1565246,428.0323639,617.6384402,690.261225
43.03327379,131.8975102,29.16124956,55.47607301,490.3792843,398.8576002,344.428707,250.6846006,411.5533599
43.03029456,131.8901957,21.84938955,52.82255525,623.945356,368.3972204,353.8022407,593.2785428,572.2374502
43.03159702,131.8879657,30.62174404,47.80593835,332.5068549,625.13113,459.272139,521.3908015,688.1649
43.02398542,131.8876207,26.87492879,39.51971438,325.5149227,300.6845828,268.0340093,562.9578978,662.9123394
43.03494334,131.9011281,24.75454791,48.29105757,675.8003971,367.4918654,650.002016,634.1686825,377.270656
43.0230309,131.8983567,30.47274776,34.92629229,333.9957276,251.110995,582.034518,289.6670981,725.7291169
43.03333024,131.8933591,26.8772852,21.96777546,410.7091107,255.257603,456.2615649,419.7204982,663.9476862
43.03155488,131.8840973,30.73857831,57.97928728,639.7473509,616.7022964,511.3123916,519.0423093,423.0206926
43.03462333,131.8944633,23.81641014,42.59031345,520.792495,657.3241116,339.0123775,315.8252096,381.6627524
43.0284276,131.8953149,27.11916889,32.07677201,351.6348387,340.9428326,599.465387,685.741282,481.5593496
43.03262086,131.8917461,21.07591776,24.06222201,384.5725774,402.9693653,376.8175611,292.0280025,639.8203209
43.03206318,131.8894062,29.80233203,43.47661018,340.7235958,321.7984355,482.41484,480.2626931,575.7478285
43.0325808,131.8982631,24.66702748,27.79442264,280.3728226,326.399026,308.9273735,468.9874695,450.1620975
43.01882016,131.8949003,21.09127399,18.7551522,615.8145138,508.8303216,500.7682749,617.1081623,595.4781908
43.02926087,131.896109,30.37403189,40.37356309,536.4963991,377.4967108,500.176735,441.3203745,649.7211714
43.0298602,131.8855387,21.84608363,29.55784578,705.1056148,403.188304,673.3052867,701.033534,353.9720073
43.0355884,131.8845579,29.16680883,54.4844415,279.9822197,738.0457479,682.146134,532.8814095,607.2479241
43.02737025,131.8879504,30.3160931,22.66726668,556.2197707,369.4073322,466.4300366,499.8502449,645.4332121
43.01926278,131.8954609,30.20090997,25.26217681,297.6863332,653.7394156,571.7587482,694.4102661,482.7521871
43.03441057,131.8965789,28.84863404,39.6657962,638.0203691,304.590797,255.3682036,365.380748,346.4183231
43.02646007,131.9010106,24.44490041,31.63367342,370.1954515,698.3305156,262.9588407,654.2580736,747.6553026
43.02155881,131.8942702,28.99513519,51.77420931,372.1236147,367.1081972,659.2575189,667.5153319,406.1373403
43.03489358,131.8964841,22.50106425,30.86806475,603.1328512,484.3628338,381.8488531,677.058787,670.994462
43.03360692,131.8990798,30.24156561,25.1861727,649.7076322,274.3858545,723.9857952,476.2794463,747.3271901
43.01767382,131.8990859,25.21445572,20.53036764,438.2850658,548.8175218,633.856611,471.3138768,602.8590681
43.03222538,131.884643,30.94087078,61.56400072,459.126815,435.1566813,460.6964609,577.8655935,427.4294716
43.0201466,131.8937447,24.22238755,30.91527655,378.3816869,460.1901732,325.7394516,278.0255218,296.6521615
43.02004546,131.8848119,29.06756267,27.06083146,351.5935085,396.1949542,457.7002973,611.6947607,561.3552721
43.03037564,131.8901877,29.96185873,52.12808218,477.8687688,437.3825081,613.7159345,497.8291522,520.9742321
43.01763152,131.8880666,24.2356634,36.8903586,744.6101918,548.5006325,664.3549686,382.7179078,471.5262032
43.02573938,131.8922133,28.02207405,27.57015895,476.836203,292.2580065,390.3802455,266.5129008,499.2329144
43.02604015,131.8834434,26.71244803,32.17477963,511.0021237,440.0360424,349.9856683,495.2108776,702.7594521
43.02334295,131.8975221,28.75280988,62.61982108,270.9675922,543.4097639,706.0275347,646.4158863,293.3920648
43.02172506,131.8828724,26.34802584,33.43840754,736.3417611,252.253313,474.2865021,318.4647856,627.2967184
43.0338082,131.8912455,28.7916054,56.56519385,452.4233362,351.2401418,336.4189154,456.7243995,254.2064858
43.02750668,131.8859403,27.54976154,63.95308163,684.4826286,672.0605065,487.0688586,392.0733908,294.0861273
43.0236301,131.8910981,29.68603804,40.9274122,490.9321201,379.5547654,526.5267485,592.3764301,619.6794069
43.01826798,131.8904673,24.03001181,17.51867271,281.9202791,548.1144671,726.6481785,723.8009146,714.0882078
43.02630887,131.8947577,30.05252446,19.85343642,321.9345025,535.7220042,331.7264876,344.3441987,711.8721624
43.03250717,131.8859139,29.07945584,26.9730883,637.6043897,473.6270213,386.3698338,745.3376527,438.1962707
43.02458441,131.8965511,27.50417362,35.17231685,451.9416134,328.5690175,326.5096665,720.8432341,702.006117
43.01822608,131.8857521,28.45818699,16.77515727,703.5337574,465.7176701,258.3581975,339.3644204,255.2114472
43.0265669,131.8841139,28.08613491,31.39531989,412.7198378,676.6579479,702.8132378,623.2696298,584.1953756
43.03225073,131.8957376,22.67678067,31.17015503,292.5649212,357.4577168,299.4558694,441.5210133,702.9886614
43.01688751,131.8966258,24.79789231,43.44192289,276.0910845,724.2371915,642.3205177,707.5410062,592.7266501
43.0297327,131.8836166,23.18060417,44.04882802,313.2014209,588.1721957,475.6846851,386.2024283,671.618199
43.03114843,131.901515,22.60352747,43.46297058,519.0750541,450.5879085,562.9293796,541.3363447,608.0323251
43.02059695,131.8932517,26.34623283,28.15545715,744.0107344,640.5423772,548.2574148,658.4507117,329.3894595
43.03132918,131.9015503,24.31272891,39.77431621,477.0987041,356.1264685,510.7475622,469.4428398,364.6654619
43.02903318,131.8827103,23.65506574,15.46156063,620.4766389,367.5805226,366.974014,272.4695334,404.6139928
43.01805393,131.8902505,28.95251721,26.0894454,368.7741101,290.0449797,476.9803411,687.8775738,540.7065691
43.0256628,131.8830316,23.01556927,38.26513488,290.4252106,294.6706784,339.9121881,256.8821709,495.4654778
43.01646699,131.8941859,25.65169448,63.59881105,549.6712041,398.5463952,581.3994221,412.8804621,641.4040884
43.03285323,131.8920501,27.29539261,55.10887427,372.6369811,421.2772219,401.8604698,298.6557669,568.0868643
43.02760866,131.889798,29.23834981,59.41936892,258.692434,367.5586833,430.1002705,640.4615821,711.3072584
43.01901228,131.8989136,25.3442445,30.48619581,728.7126733,627.4695151,500.9901079,423.2524523,598.481408
43.03425725,131.8864833,26.18905405,41.29401282,576.7538075,463.7218353,287.8791468,665.2520136,293.0364267
43.02942302,131.8915213,26.43630139,40.20963156,566.2566033,570.5916792,669.6372816,367.9706206,331.1395702
43.03399255,131.8935577,30.6169014,34.19492533,557.1346693,586.5842586,700.8031791,453.8833355,728.4835542
43.0350146,131.8853838,24.43637519,37.57443011,258.7759851,410.3067886,740.7905936,547.2124555,552.9516434
43.01708104,131.8916857,24.27737235,62.92156931,525.2682055,509.7011102,546.7694321,429.3064417,514.034796
43.02503224,131.8857884,29.72796109,37.38904047,600.4068314,689.8391887,290.5432629,579.5957129,486.6176435
43.03137086,131.8883608,28.18802811,33.03307215,403.8540621,303.7339216,421.3062326,288.7268871,377.0890422
43.02312565,131.8832697,25.62929121,41.90548021,697.056388,342.5362429,477.9195095,465.6763936,679.8346473
43.03111401,131.8903385,28.26456925,47.37433909,354.763302,749.5174218,661.7763629,639.8112154,455.6089585
43.0348991,131.8890462,25.38564517,55.34555918,471.4250938,284.8831536,292.947782,306.6923333,316.7106006
43.02717351,131.8827565,24.99482893,22.14808056,480.2741749,637.4644832,682.63067,264.4483324,330.3732762
43.01780717,131.8941326,23.35265865,52.75909254,745.9126458,354.8382072,632.1847047,689.6418934,594.307613
43.02214617,131.8992643,24.12712702,18.81714779,385.2317815,617.7090374,687.004935,565.2916926,325.7705818
43.02559147,131.8870633,30.80764707,49.52721535,507.0164199,372.0187258,530.0382346,511.4191335,606.8782077
43.02803186,131.8883473,25.80607485,55.65667967,727.2588396,522.2973168,613.6327622,399.3288193,406.5509002
43.02570895,131.8925901,24.60761385,22.59047073,710.5245281,624.5083226,404.6961368,563.5845054,425.7614527
43.02498798,131.901276,21.40378232,25.77767238,363.7729981,327.7727698,694.8265178,287.8489845,631.9569447
43.0257067,131.8897091,22.33501187,58.83924823,590.4949314,372.2367142,587.2652549,576.9809859,673.2903062
43.03523327,131.9000799,26.03833952,31.43450093,706.2450563,591.5996485,333.3999286,346.4521937,385.3163785
43.01756813,131.8984206,28.21671056,60.11450854,570.8086813,417.3432686,409.2280275,687.3820942,491.5956827
43.02854465,131.891215,29.72953128,63.86275561,319.5433006,742.9273307,369.8666169,695.3933379,670.026736
43.02372875,131.8974011,21.99678308,27.28770533,334.2890135,543.8546231,519.0012584,723.6581595,289.6395941
43.03409834,131.896199,27.39400702,52.90704953,493.303682,400.6692091,446.6447929,639.5619863,620.8012589
43.02635365,131.8864899,23.44550699,47.66146573,347.2332822,548.4720413,381.8221026,518.4098198,421.0637404
43.02314014,131.8943183,23.41438405,30.6078055,527.8940528,641.5438553,693.9450738,315.1878106,543.7181058
43.03475328,131.8855212,26.36095425,26.33062151,602.9901141,546.7131678,646.1037441,296.6680861,707.4984527
43.02685677,131.889886,22.560423,15.13376046,526.8486508,680.1122423,320.1362732,525.8842329,566.7748041
43.0259143,131.8929052,21.77036031,35.0510439,636.8470737,611.898076,649.0436722,637.9029467,361.4917737
43.03323991,131.8846009,27.56726951,32.86363511,732.6770313,547.3485851,641.9264915,740.6918561,274.201054
43.02705975,131.8917152,26.58326931,21.27039235,609.365538,410.6417633,718.9145675,614.5434359,625.7022877
43.02678943,131.8896291,28.9967077,26.51230629,410.7385335,489.6561967,573.3283528,727.0648838,608.301703
43.0325635,131.8878999,21.72751017,29.80673391,541.8240197,446.4674431,493.1103026,427.3842659,657.1838189
43.0195393,131.8994891,28.45828244,30.02508879,336.636376,548.1589802,348.9451093,654.9047445,358.0412513
43.02581904,131.896667,29.32005777,38.83643812,587.4271708,590.950601,495.4713232,704.3636758,339.6902385
43.02120025,131.8838441,28.50763299,59.42904144,717.695653,512.9167607,396.6347464,560.9152978,528.2494504
43.02926571,131.8932647,28.60372901,17.8707738,526.3021583,431.2772632,279.8659285,407.6021863,372.9802405
43.02484987,131.8996054,24.37311547,41.87225699,300.4720345,461.7231817,515.7449183,615.0621751,360.0533131
43.01713443,131.8896915,30.5806167,53.52072255,658.7766921,545.5024113,605.9517233,416.5737019,409.4179315
43.01903563,131.8841457,26.55176629,40.74980309,617.7862934,637.1832288,362.1226202,645.6547332,527.8717852
43.02564719,131.8979323,26.50362505,28.40332423,269.0534725,547.8599295,406.0903476,550.0064151,389.8162666
43.02447788,131.8928619,27.26046575,32.31755481,504.8752682,294.1637767,470.9795165,434.9599735,323.6638095
43.01972641,131.8853836,25.60979279,30.27277228,296.9508677,717.7343893,538.9218912,473.0470685,685.4588326
43.02944712,131.8979391,21.0943748,63.93500285,328.5539184,301.7431881,608.6336951,654.6013614,334.9499539
43.02589243,131.8925725,28.09352083,57.03499535,652.4209164,372.0439491,664.5670578,351.7299252,318.2947724
43.03270044,131.8924059,21.55272634,63.31168481,514.7215011,679.7006779,272.4502654,283.2469176,378.1311621
43.02917455,131.8890942,24.92063481,47.8970583,392.8013902,396.1527608,670.1659536,302.0652125,296.3659343
43.03009144,131.8976495,25.13564005,25.35392385,673.5863467,603.1406585,266.4462643,350.0341103,652.3539206
43.02001875,131.890071,28.17484744,49.98590558,470.5608882,466.7740555,416.0116374,330.5665173,420.8070951
43.02424377,131.8927209,25.91848543,15.87775213,270.9156184,273.2375742,588.7803983,336.8977838,452.8992602
43.03583983,131.9003545,26.12471674,53.70206783,552.7566044,458.1028859,522.2245906,611.6184798,483.523037
43.03566957,131.8850947,25.7254259,53.82893088,369.969459,338.8075158,624.6247741,489.7722452,291.9095822
43.02940385,131.8969089,22.1187963,29.21996672,585.8641624,595.9309832,278.7563267,339.3976617,419.5437973
43.02210878,131.8828311,26.7910145,25.90559996,614.1291358,546.4230633,748.2289252,289.1080561,250.4627207
43.02107702,131.9015323,23.24998167,21.22760417,376.2429004,386.6893847,527.0292738,495.7538685,588.7036489
43.02449513,131.8855992,24.25840462,38.77360255,643.856491,403.1045228,567.2166383,356.2421752,474.6720881
43.03506714,131.8979287,22.5142659,52.27710266,504.8927981,542.6259313,541.9310405,688.8252732,366.6270516
43.01759739,131.8969707,23.73176146,33.1139531,322.2000921,687.99135,269.9995431,601.2329654,351.171875
43.02068359,131.8916376,30.73704188,59.30222377,521.7293054,741.3104626,629.2687199,724.1768537,579.9833773
43.03398799,131.8933362,22.72777735,46.08680721,585.0416355,504.5883931,396.8242426,591.4289073,305.2951213
43.01711498,131.8972534,28.87025291,63.42037183,253.4755465,456.6592037,467.2843926,613.2305019,541.2899559
43.01923964,131.9020398,21.19828572,21.95247457,667.7398692,439.9585588,329.2934919,324.8613853,493.9919225
43.03398226,131.8912627,30.55190319,31.17758499,617.7598431,713.6426874,665.6958691,292.613803,556.7775871
43.02860003,131.9012917,25.70997725,28.7486717,419.1722814,583.0000934,294.9600114,596.6744895,490.4123568
43.03222108,131.8957776,22.72769347,23.99263064,587.551005,674.2057678,295.0825688,476.6529952,706.7518374
43.0172801,131.8976525,23.63654205,46.03858756,298.7884367,632.4177646,663.923097,312.3814463,385.2967389
43.01624288,131.8979895,26.81519735,19.78848783,454.4586244,398.3950854,304.1184489,367.9897054,322.8441584
43.02945729,131.88261,25.69034145,58.81916924,709.6286005,528.8295785,420.3729379,506.272758,654.4808501
43.03238463,131.8831835,27.51454296,26.40580196,293.5918742,268.7036087,582.6077352,330.0625891,643.5721524
43.027434,131.8864524,28.44832013,33.20933544,280.8748693,679.3938944,437.7868663,351.2519336,500.7585431
43.02135094,131.890942,29.34017009,34.98847951,556.3291561,251.2547692,628.9689002,387.2456374,432.5617324
43.03203585,131.8941788,22.95345383,50.97251664,346.8233496,294.8151022,698.3689804,326.2015702,395.1671047
43.0263643,131.8995629,28.18717608,35.3556514,603.902601,369.5690163,354.5912346,670.0882073,433.7820507
43.02146324,131.8826705,22.68844177,27.26383182,493.4448682,431.9136979,719.2986207,445.0014427,265.656841
43.0233873,131.8964223,27.39937333,22.84056434,747.8285062,552.4778824,377.4997326,701.5121736,305.1920664
43.02793558,131.8841811,29.08507014,26.70278169,611.7431923,686.0862853,736.5583363,355.8222443,502.2685221
43.02758885,131.8876076,30.94135169,18.35080262,359.0481238,485.9504887,698.3027481,275.3016325,583.2565267
43.02667753,131.8840355,25.90708797,23.8298073,591.7276949,642.2363537,544.31255,499.9122906,479.4692357
43.03262557,131.8985827,30.15871681,47.12973238,650.7825977,399.4168469,630.4576136,328.8828061,316.6856738
43.0214803,131.8987024,21.85764785,42.71003412,345.0708629,616.5968714,325.5598099,534.6797945,575.8217826
43.02518803,131.8826951,30.91740862,44.41930171,564.846782,674.5359192,578.8235728,292.9842402,555.2137799
43.03524576,131.8915635,26.87858291,43.29187825,632.1090303,690.8089205,268.0663907,285.9176908,293.614101
43.02539438,131.8944923,28.99997348,19.73738182,660.804739,327.7271981,725.308595,638.5397128,341.8142262
43.01662962,131.8824781,26.34445675,40.97938624,585.2578055,326.9647967,668.2378929,409.7959743,687.3275659
43.0339391,131.8918734,26.87575815,51.49035343,707.3623022,529.8285302,563.890099,371.9589351,679.6553171
43.02039512,131.8923411,24.22277745,63.95128996,348.587258,643.201829,434.1277821,501.9122547,516.5619042
43.0209715,131.8939148,23.88028225,39.29255014,601.9682151,561.1618027,694.7975338,268.7986557,487.1065394
43.02530651,131.8899764,25.84326181,22.50356399,683.7534898,508.3812009,466.2063123,732.040715,505.2905126
43.01732891,131.8854083,23.90809232,34.98381674,678.5285598,540.6257626,685.1145769,638.4172276,602.0859438
43.03294881,131.8921346,22.06658303,26.14209945,547.7821938,506.2637384,663.8675416,437.4113259,320.8008191
43.01704584,131.897336,23.32138023,54.57091673,381.2683615,622.334619,679.2152962,547.9124265,698.0700086
43.02826268,131.8963187,29.95646033,30.69467214,718.1589473,546.6182522,369.5029343,315.3750209,266.7105908
43.02547925,131.9019395,22.31911955,47.52808523,588.9097387,294.4236568,679.4795501,609.7663247,296.3573518
43.02441513,131.8828882,25.20796629,23.57645503,524.7244985,438.1101533,469.4710928,533.3527231,717.7020744
43.03451875,131.8847114,27.95175083,49.94519333,266.8251378,629.2382749,289.3881634,471.7409289,252.0117706
43.01957275,131.8886013,30.57733283,52.06403141,591.4976407,655.3417126,741.0270812,614.705816,721.4024975
43.0355339,131.8954083,22.29728338,33.68812711,529.3784294,260.3299685,352.698263,658.4877877,739.2634063
43.01740402,131.8950663,21.055133,42.91752628,742.3642691,308.2898508,562.7668679,727.2863794,741.3795637
43.02990082,131.9022679,25.2364613,35.7661149,362.9455972,734.2110076,585.3712493,339.0691252,734.3174199
43.03483994,131.9011145,30.80821413,15.75006947,486.5009121,301.2795746,591.6557727,514.344439,512.4251431
43.02077125,131.887627,26.08421772,55.0743021,597.4790498,260.1659505,682.4077153,569.3080962,394.5288017
